Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?idces=121,1,0,8.032434998312965,8.032434998312965,8.032434998312965,8.032434998312965,150.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idces=122,1,0,9.33572300709784,9.33572300709784,9.33572300709784,9.33572300709784,150.0,0.0085898236043323,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idces=123,4,0,29,56.48852724880271,6.045586000254843,156.0021629993571,150.0,0.0343592944173292,0.0,35,35,160,160,160,160,160,160,160,160,160
GET,/?idces=124,3,0,7,31.207418998140685,5.776182995759882,80.54794799681986,150.0,0.025769470812996895,0.0,7,7,81,81,81,81,81,81,81,81,81
GET,/?idces=126,4,0,7,7.285314753971761,6.479975003458094,8.154223003657535,150.0,0.0343592944173292,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/?idces=127,1,0,10.512589993595611,10.512589993595611,10.512589993595611,10.512589993595611,150.0,0.0085898236043323,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idces=128,5,0,9,20.81250920018647,6.929606002813671,71.80023300315952,150.0,0.04294911802166149,0.0,9,9,9,72,72,72,72,72,72,72,72
GET,/?idces=129,1,0,29.0104550003889,29.0104550003889,29.0104550003889,29.0104550003889,150.0,0.0085898236043323,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/?idces=13,3,0,7,7.448339667462278,5.421574001957197,9.575570999004412,148.0,0.025769470812996895,0.0,7,7,10,10,10,10,10,10,10,10,10
GET,/?idces=130,1,0,6.338655999570619,6.338655999570619,6.338655999570619,6.338655999570619,150.0,0.0085898236043323,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idces=131,1,0,10.863888004678302,10.863888004678302,10.863888004678302,10.863888004678302,150.0,0.0085898236043323,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idces=132,2,0,40,49.039850000554,39.56646200094838,58.51323800015962,150.0,0.0171796472086646,0.0,59,59,59,59,59,59,59,59,59,59,59
